dates,CCI_OECD,CCI_OECDE,FXTWBDI,GSCOMM,US_PPCE,PZTEXP,GPR,GPRT,GPRA,GFDWLDINF,GFDFTWORLD,MWRDPPP_GDP_DET,RPZTEXP,RGSCOMM,RGFDFTWORLD,LNGPR,LNGPRT,LNGPRA
4/1/2014,99.8942,99.779,93.9956,653.2,96.987,102.07,93.221542,113.13993,60.9063,2.7630904,482.89,98.553665,105.24091,673.49231,497.89148,453.4978832,472.8625371,410.9336618
5/1/2014,99.9462,99.8431,93.67,652.42,97.147,102.18,83.428856,91.698753,76.150436,2.8926282,490.91,98.634659,105.18081,671.5802,505.32697,442.3994245,451.850878,433.2710805
6/1/2014,99.9545,99.8356,93.8274,657.64,97.253,105.79,98.767105,95.322968,107.18201,2.7771511,499.49,98.704651,108.77814,676.21564,513.59857,459.2764604,455.7270789,467.4528417
7/1/2014,99.927,99.7421,93.6039,636.15,97.391,103.59,138.75395,162.7151,118.54684,2.7166884,491.99,98.719284,106.36507,653.19177,505.16989,493.2702221,509.2000819,477.5308157
8/1/2014,99.9107,99.5742,94.5808,609.56,97.379,96.54,136.44559,158.59349,112.11449,2.6102071,502.16,98.766647,99.13842,625.96661,515.67584,491.5925927,506.6344262,471.9520581
9/1/2014,99.9242,99.463,96.1209,588.77,97.413,93.21,131.55666,143.39539,120.78192,2.5255182,485.41,98.824959,95.685379,604.40601,498.30106,487.9437633,496.560578,479.3986605
10/1/2014,99.9787,99.4639,97.4396,548.78,97.384,84.4,83.661003,86.33345,77.193932,2.467,487.96,98.773773,86.667213,563.52173,501.06793,442.6772955,445.8217124,434.6320853
11/1/2014,100.0875,99.5553,99.1147,521.86,97.291,75.79,84.380051,88.46994,76.337532,2.2457614,495.7,98.732841,77.900322,536.39081,509.50241,443.5331011,448.2662833,433.5164718
12/1/2014,100.2757,99.8062,101.4441,449.58,97.12,59.29,86.526222,81.273224,96.237366,2.045646,485.92,98.748108,61.048187,462.91187,500.3295,446.0447513,439.7816614,456.6817702
1/1/2015,100.4834,100.2283,103.7607,388.27,96.654,47.52,111.98569,83.503906,153.33984,1.8235583,477.43,98.77179,49.165062,401.71127,493.95782,471.8371095,442.4893409,503.2656635
2/1/2015,100.6206,100.6929,105.1685,412.94,96.825,50.58,111.9247,118.2252,107.79053,1.9398196,503.37,98.77845,52.238575,426.48077,519.87604,471.7826324,477.259128,468.0189807
3/1/2015,100.68,100.9846,107.3647,403.38,97.008,47.82,104.23527,117.48873,83.632851,2.1049368,494.14,98.822945,49.294903,415.82138,509.38068,464.6650556,476.6342414,442.6436397
4/1/2015,100.6774,101.0074,106.3523,423.74,97.094,54.45,102.19049,110.18873,95.086456,1.9372755,506.12,98.801735,56.079674,436.42242,521.26807,462.6838621,470.2194623,455.4786541
5/1/2015,100.6106,100.8567,105.4065,443.38,97.327,59.27,76.262329,77.668732,72.861885,2.0049477,504.9,98.805977,60.897797,455.55704,518.7666,433.4179094,435.2452757,428.8565663
6/1/2015,100.5585,100.6845,106.179,436.71,97.516,59.85,85.905968,81.066086,88.789429,2.0219107,492.68,98.837143,61.374542,447.8342,505.22992,445.3253303,439.5264699,448.62676
7/1/2015,100.4476,100.5708,108.1236,402.76,97.605,50.91,106.80866,120.84297,86.168816,1.970283,498.39,98.880447,52.159214,412.64279,510.61932,467.1039009,479.4491934,445.6308349
8/1/2015,100.3556,100.6118,109.9768,360.85,97.612,42.87,82.478531,85.338593,74.028297,1.9772297,464.26,98.836021,43.918781,369.67792,475.61774,441.2538029,444.6626791,430.4447412
9/1/2015,100.3252,100.7258,110.8513,362.49,97.477,45.48,98.767456,115.88519,79.345352,1.8694474,446.31,98.768402,46.657162,371.87234,457.86185,459.2768158,475.259996,437.3809869
10/1/2015,100.4315,100.8638,109.9036,364.46,97.477,46.23,91.931885,79.726318,108.51442,1.9710131,480.96,98.686188,47.426571,373.89334,493.40869,452.1047922,437.8599745,468.6883067
11/1/2015,100.5682,101.0079,111.6916,345.91,97.538,42.65,150.71588,113.04398,213.99352,2.1230481,476.82,98.630836,43.726547,354.64127,488.85562,501.5396475,472.7776947,536.5945734
12/1/2015,100.6144,101.0885,112.7857,315.99,97.456,37.19,148.23688,115.22437,204.63127,2.2216659,467.59,98.536247,38.160812,324.23862,479.79602,499.8811535,474.6881271,532.1209677
1/1/2016,100.5482,101.0366,115.2344,289.97,97.496,31.67,118.21114,124.23914,109.5291,2.3427346,439.63,98.609772,32.483383,297.41733,450.92105,477.2472348,482.2208257,469.6190267
2/1/2016,100.4397,100.8707,114.2817,293.46,97.445,30.6,103.74965,91.322021,117.58202,2.1929748,435.92,98.595673,31.40233,301.15451,447.34979,464.1980786,451.4391952,476.7136133
3/1/2016,100.3758,100.6926,111.8934,324.99,97.673,37.8,109.72029,98.026932,127.76814,2.1025212,466.55,98.656517,38.700562,332.7327,477.66528,469.7934309,458.5242257,485.0217215
4/1/2016,100.3799,100.6017,110.0171,337.79,97.993,40.76,85.221451,80.822441,93.122986,2.1574368,472.59,98.644852,41.594807,344.70828,482.26913,444.5253174,439.2254662,453.392105
5/1/2016,100.4336,100.5659,111.1405,361.37,98.153,46.76,88.33242,84.461365,93.639656,2.1224296,472.07,98.651932,47.639908,368.1701,480.95322,448.1107198,443.6294211,453.9453969
6/1/2016,100.4235,100.568,111.5596,377.37,98.325,48.8,90.168129,80.512863,100.85738,2.2025814,467.54,98.677223,49.631325,383.79861,475.5047,450.1676028,438.841696,461.370744
7/1/2016,100.3435,100.5576,112.4773,354.83,98.342,44.69,114.61045,97.098045,145.14874,2.1623781,487.34,98.715706,45.443451,360.81226,495.55634,474.1538987,457.5721241,497.775901
8/1/2016,100.3254,100.589,111.4384,353.51,98.479,44.76,98.738487,82.440468,121.4537,2.12567,487,98.719162,45.451313,358.96994,494.52167,459.247481,441.2076433,479.953312
9/1/2016,100.3582,100.6919,112.3169,353.19,98.666,45.22,104.54523,95.489594,121.1505,2.3123045,488.99,98.748978,45.83139,357.96527,495.60132,464.9619801,455.9017278,479.7033574
10/1/2016,100.3926,100.8675,113.4747,372.96,98.868,49.81,85.747787,79.648087,100.30768,2.3588336,480.34,98.767693,50.380306,377.23026,485.83969,445.1410278,437.7618018,460.8242262
11/1/2016,100.4608,101.042,116.1075,359.92,98.901,45.73,82.918755,81.225647,83.97506,2.4032297,483.97,98.793602,46.238159,363.91946,489.34793,441.7861273,439.7231047,443.051985
12/1/2016,100.5142,101.1425,117.9048,391.9,99.071,52.06,102.18047,93.936623,113.97946,2.541991,494.78,98.774567,52.548172,395.57489,499.41962,462.6740564,454.2620331,473.6018257
1/1/2017,100.5069,101.1463,117.7858,396.61,99.451,52.56,105.20123,108.277,103.17117,2.8283093,507.51,98.793732,52.850147,398.79941,510.31161,465.5874992,468.4692758,463.6389454
2/1/2017,100.534,101.0919,116.1204,402.06,99.586,53.46,114.20636,125.66468,97.151604,2.8861985,520.98,98.837212,53.682243,403.73145,523.14581,473.8006987,483.361709,457.6272686
3/1/2017,100.639,101.1317,115.6558,385.28,99.535,49.48,96.63588,95.838425,95.674545,2.7185936,525.6,98.905998,49.711159,387.07993,528.05548,457.0950101,456.2663701,456.0952276
4/1/2017,100.7511,101.2223,114.7698,390.61,99.725,51.08,119.45992,127.44655,108.06884,2.6993942,533.03,99.024834,51.220856,391.68713,534.49988,478.2980918,484.7697061,468.2768431
5/1/2017,100.8263,101.3369,114.2591,381.04,99.682,48.51,102.57996,102.35461,99.704803,2.5191126,542.96,99.11377,48.664753,382.25558,544.69214,463.0642592,462.8443353,460.221385
6/1/2017,100.8528,101.4859,112.7603,364.63,99.766,45.19,126.78902,113.16846,146.67166,2.3213921,544.51,99.184723,45.295994,365.48523,545.78717,484.2524445,472.8877505,498.8196483
7/1/2017,100.8847,101.603,111.0606,374.75,99.803,46.61,102.81346,125.59921,71.955055,2.324851,557.88,99.215286,46.702003,375.48972,558.9812,463.2916278,483.3095964,427.6041688
8/1/2017,100.9467,101.7034,109.9059,380.47,100.027,48.05,138.53162,160.0231,108.43595,2.4950969,558.29,99.26873,48.037029,380.36731,558.13928,493.1098603,507.531818,468.6159676
9/1/2017,101.0199,101.8225,108.8542,394.89,100.4,49.83,115.53445,142.1449,84.096268,2.5595784,568.88,99.276993,49.631474,393.31674,566.61353,474.9568754,495.684696,443.196219
10/1/2017,101.1054,101.972,110.8892,402,100.531,51.6,91.461571,109.23061,69.156998,2.479327,579.83,99.295624,51.32745,399.87665,576.7674,451.5918895,469.3461335,423.6379253
11/1/2017,101.1279,102.104,111.1635,425.01,100.675,56.66,92.596016,103.94398,80.115875,2.5813875,590.63,99.391922,56.280109,422.16043,586.66998,452.8246117,464.38521,438.3474024
12/1/2017,101.1187,102.1857,110.8758,425.39,100.821,57.9,82.718254,95.908447,62.657478,2.5863833,599.29,99.438957,57.428513,421.92599,594.40991,441.5440303,456.3394059,413.7683036
1/1/2018,101.1186,102.1512,108.3567,452.53,101.199,63.66,92.426788,107.64432,75.66629,2.5324788,631.23,99.546295,62.905762,447.16846,623.75122,452.641685,467.8832459,432.6332751
2/1/2018,101.1364,102.0152,107.65,444.5,101.416,62.21,64.491371,74.683113,52.002201,2.5174773,604.52,99.664307,61.341404,438.29376,596.07953,416.6531432,431.3254002,395.1286045
3/1/2018,101.1461,101.852,107.9473,446.07,101.524,62.76,111.9623,146.92708,64.557587,2.4760838,590.47,99.794044,61.817894,439.37393,581.60632,471.8162207,498.9936409,416.7557647
4/1/2018,101.1354,101.7076,107.9428,463.58,101.766,66.26,123.26347,146.39566,94.305855,2.476131,595.2,99.894005,65.110153,455.53525,584.87115,481.4324097,498.6312956,454.6543277
5/1/2018,101.1348,101.5672,111.046,484.34,101.941,69.99,125.66662,172.21671,63.217903,2.6696715,593.75,99.98967,68.657364,475.11795,582.44476,483.3632527,514.8753626,414.6587536
6/1/2018,101.1566,101.4994,112.8435,472.75,102.029,67.33,103.96859,137.02446,56.640434,2.9064412,590.66,99.998352,65.991043,463.34866,578.91382,464.4088834,492.015945,403.6723112
7/1/2018,101.1846,101.4613,113.0594,465.95,102.137,70.97,110.02843,129.10234,84.40847,2.9563115,608.85,99.891991,69.4851,456.20099,596.11108,470.0738787,486.0605423,443.5667752
8/1/2018,101.1386,101.4222,113.8309,459.43,102.208,67.99,112.74168,145.11407,68.575592,3.0240457,613.24,99.736259,66.52121,449.50494,599.99219,472.5099184,497.7520123,422.793667
9/1/2018,101.0656,101.3736,114.0783,470.56,102.418,70.2,75.053909,88.623642,51.163918,3.1220646,616.07,99.590492,68.542641,459.4505,601.52515,431.8206642,448.4398662,393.5034557
10/1/2018,100.9697,101.3404,114.8301,479.81,102.595,70.76,92.016479,115.21215,61.150475,3.2383785,570.03,99.433136,68.970222,467.67386,555.61188,452.1967681,474.6775211,411.333763
11/1/2018,100.8609,101.2336,116.1678,428.87,102.63,57,80.407585,105.16685,47.402168,2.8560233,575.66,99.401222,55.539314,417.87976,560.90814,438.7108513,465.5548137,385.8667966
12/1/2018,100.7862,101.1078,116.2111,396.52,102.701,48.95,90.607666,106.0627,66.240929,2.5705135,533.44,99.298836,47.662632,386.09167,519.41071,450.6538823,466.4030429,419.3298535
1/1/2019,100.7658,101.0994,114.4403,401.36,102.714,51.45,87.424103,112.98045,55.733509,2.3146601,574.48,99.366348,50.090542,390.75491,559.3006,447.0771023,472.7214795,402.0581564
2/1/2019,100.8381,101.1338,114.4106,417.75,102.862,54.96,96.800163,127.85742,57.5117,2.3589339,588.92,99.321648,53.430809,406.12665,572.53406,457.2648678,485.0915737,405.1988405
3/1/2019,100.9177,101.1566,114.7823,430.35,103.056,58.14,82.328293,90.789597,66.641205,2.633935,594.13,99.572777,56.415928,417.5885,576.51178,441.0714827,450.8544709,419.932308
4/1/2019,100.9286,101.1279,114.9024,449.24,103.371,63.86,79.253448,95.455399,57.51553,2.7915931,613.67,99.671593,61.777481,434.58997,593.65778,437.265092,455.8659112,405.2054998
5/1/2019,100.8934,101.111,115.957,434.87,103.426,60.85,106.4719,134.97252,64.663437,2.7057745,576.39,100.02718,58.834335,420.46487,557.297,466.7881101,490.5071202,416.9195926
6/1/2019,100.7969,101.0774,115.4279,412.23,103.469,54.65,106.58846,142.65349,53.420639,2.4616349,613.18,99.913322,52.817753,398.40918,592.62195,466.8975251,496.0418543,397.8197169
7/1/2019,100.6693,101.0638,115.0785,421.95,103.608,57.44,93.521255,126.93078,47.418858,2.4731243,614.82,99.955528,55.439735,407.2562,593.40979,453.8188737,484.3641899,385.9019998
8/1/2019,100.519,101.0376,117.102,398.32,103.661,54.82,103.40442,124.72542,70.097443,2.3771157,599.77,99.397041,52.883919,384.2525,578.58789,463.8647708,482.6114681,424.9886317
9/1/2019,100.4978,101.0502,117.3256,410.88,103.754,56.96,90.367989,110.87095,67.810234,2.1992166,612.34,99.472794,54.89909,396.01364,590.18445,450.3890101,470.8366912,421.6713128
10/1/2019,100.5675,101.0681,116.7479,405.92,103.961,53.98,97.836731,121.31104,69.966583,2.2230914,628.48,99.111519,51.923317,390.4541,604.53436,458.3300079,479.8357826,424.8017742
11/1/2019,100.7059,101.0995,116.5605,417.72,103.997,56.95,73.078384,84.587303,53.032532,2.5466359,643.41,99.527977,54.761196,401.66544,618.68134,429.1532619,443.7784173,397.0905537
12/1/2019,100.8066,101.0647,115.9107,428.12,104.282,59.81,74.279892,80.110771,63.331352,2.9168575,664.28,98.840469,57.354099,410.54065,637.00354,430.7840283,438.3410314,414.8380499
1/1/2020,100.7348,100.9045,115.2786,420.62,104.458,57.53,138.42094,190.84436,81.65094,3.0486016,657.47,98.627914,55.074768,402.66901,629.41089,493.0299332,525.1458227,440.2453332
2/1/2020,100.2426,100.3076,116.7095,386.88,104.551,50.53,75.955559,87.162453,56.68605,3.0069423,601.05,96.389931,48.330479,370.03949,574.8869,433.0148419,446.7773653,403.7528149
3/1/2020,99.1869,99.0102,121.0285,297.15,104.238,29.46,81.540031,97.090073,62.902988,2.4358809,518.11,94.888023,28.262245,285.06879,497.04523,440.1094078,457.5639135,414.1593667
4/1/2020,98.0589,97.7011,123.2894,258.35,103.796,16.61,69.339401,81.760826,47.591232,1.8155228,573.39,90.125229,16.002544,248.90169,552.4201,423.9013302,440.3798229,386.2648543
5/1/2020,97.7063,97.5848,122.6238,284.91,103.89,28.55,68.507217,83.355461,42.295559,1.5775105,599.34,88.594368,27.480989,274.24197,576.89862,422.6939097,442.3114126,374.4682092
6/1/2020,97.9132,98.1955,119.6845,320.86,104.199,38.32,71.227859,85.866608,49.760887,1.8620074,615.53,87.466797,36.775784,307.93002,590.72546,426.588402,445.2795022,390.7229274
7/1/2020,98.1953,98.716,118.7004,338.21,104.541,40.72,66.473282,88.737976,36.252083,2.0172441,645.08,90.161392,38.951225,323.51901,617.05933,419.6800092,448.5687937,359.0496842
8/1/2020,98.4525,99.0162,116.9576,353.56,104.869,42.35,65.466049,90.009117,28.454628,2.0415964,684.83,91.553406,40.383717,337.14444,653.03381,418.1531672,449.9910965,334.8310819
9/1/2020,98.6693,99.1055,116.3534,348.01,105.048,39.59,80.37738,101.25764,49.518082,2.0723364,661.25,94.434875,37.687534,331.28665,629.47412,438.6732793,461.766816,390.2337896
10/1/2020,98.7494,98.9715,115.7882,354.71,105.124,39.46,76.083168,97.65258,42.681442,1.9641706,641.03,94.831413,37.536625,337.42056,609.78461,433.1827058,458.1416078,375.3764212
11/1/2020,98.7592,98.883,114.1033,368.28,105.197,41.01,70.067467,79.036446,62.313946,1.8896911,723.54,96.042786,38.984001,350.08603,687.79529,424.9458592,436.9909088,413.2185253
12/1/2020,98.8744,99.0761,111.9051,396.92,105.707,47.05,64.067291,86.815277,31.744429,1.95828,756.48,95.568321,44.509823,375.49075,715.63849,415.9933953,446.3782608,345.7717245
1/1/2021,99.0183,99.2279,111.4953,428.99,106.145,52.07,77.418701,98.475624,48.287487,2.2794316,749.56,95.963974,49.055538,404.15469,706.16608,434.9228366,458.9809045,387.7172459
2/1/2021,99.2997,99.5212,112.0275,464.45,106.522,59.06,73.956802,94.483559,46.326778,2.3474708,767.28,95.422668,55.443947,436.01321,720.30188,430.3481166,454.8425841,383.5720152
3/1/2021,99.7132,100.0178,113.3497,478.66,107.066,62.34,78.618767,100.85202,49.418041,2.9672294,790.85,95.921333,58.225769,447.07004,738.65656,436.4610437,461.3654294,390.031556
4/1/2021,100.0424,100.5888,112.6426,485.8,107.662,61.72,88.166222,109.58696,67.873795,3.5426037,826.02,95.858818,57.32756,451.22699,767.2345,447.9223919,469.6718389,421.7650025
5/1/2021,100.2924,101.3127,111.2252,516.17,108.207,65.17,93.007133,120.78284,52.626114,4.0855923,837.08,96.397896,60.227158,477.0209,773.59137,453.2676189,479.3994222,396.321246
6/1/2021,100.4506,101.8484,111.5888,528.93,108.755,71.38,74.127121,92.546547,46.34864,4.1967015,847.05,96.353264,65.633766,486.35007,778.86072,430.5781471,452.7711729,383.619195
7/1/2021,100.3522,101.9419,113.0721,530.66,109.28,72.47,58.420769,64.036316,50.715832,4.3392386,858.04,96.550926,66.315887,485.59662,785.17572,406.767146,415.945036,392.623813
8/1/2021,100.1086,101.8411,113.4124,520.38,109.74,67.72,89.486549,103.20159,76.482857,4.5273876,877.64,96.290459,61.709496,474.19354,799.74487,449.4088323,463.668426,433.7066624
9/1/2021,99.9423,101.7272,113.4532,538.91,110.096,71.5,80.696968,92.047318,67.940277,4.7930269,839.17,96.369453,64.943321,489.491,762.21661,439.0701003,452.2302771,421.862904
10/1/2021,99.7578,101.424,114.0758,583.89,110.808,81.44,79.029236,93.808029,61.149113,5.3964148,882.26,96.462288,73.496498,526.93848,796.20605,436.981786,454.1250449,411.3315357
11/1/2021,99.5292,100.9869,115.0036,573.47,111.494,79.17,86.569145,121.50095,39.742691,6.0215163,860.73,96.861183,71.008308,514.35052,771.9967,446.0943459,479.9922082,368.242595
12/1/2021,99.2882,100.5871,115.8172,545.65,112.24,71.71,105.34542,155.31026,47.654934,6.5554299,898,97.079948,63.889877,486.14575,800.07129,465.7244665,504.5424794,386.3986171
1/1/2022,98.9535,100.1092,115.0507,596.98,112.829,83.17,138.67499,199.48752,63.25153,7.0517635,852.22,97.136726,73.713318,529.10156,755.32001,493.2132994,529.5751678,414.7119317
2/1/2022,98.4893,99.244,115.0057,645.03,113.496,91.65,216.15901,320.60587,105.21831,7.608295,830.96,97.038513,80.751747,568.32837,732.14917,537.6014294,577.0212549,465.6037335
3/1/2022,97.9453,97.882,116.2984,746.61,114.446,108.41,318.95493,403.71362,250.95586,8.7986889,850.98,96.844467,94.725899,652.36877,743.56464,576.5049808,600.0705765,552.5277067
4/1/2022,97.5484,97.0068,117.1702,740.15,114.789,101.78,191.1431,221.91055,184.41782,9.4765816,779.51,96.578682,88.66703,644.79175,679.08075,525.3022362,540.2274373,521.7203944
5/1/2022,97.1718,96.5337,119.6926,764.01,115.446,109.34,142.25848,166.42456,140.13734,9.8836412,779.65,96.427177,94.710945,661.78992,675.3374,495.7645685,511.4542114,494.2622942
6/1/2022,96.799,96.0733,120.0269,773.67,116.495,114.6,130.70732,160.72696,114.81469,10.456755,708.83,96.294655,98.373322,664.12292,608.46387,487.2960625,507.9707025,474.3319437
7/1/2022,96.5981,95.6558,122.7609,677.39,116.511,100.74,117.17677,141.24294,97.83873,10.486382,761.63,96.268036,86.463936,581.39575,653.69794,476.3683649,495.0481386,458.3320511
8/1/2022,96.6032,95.4645,122.3262,668.94,116.89,93.11,132.86322,159.38303,111.15858,10.560736,730.06,96.188507,79.65609,572.28162,624.57013,488.9320178,507.1310299,471.095783
9/1/2022,96.6233,95.3309,125.5999,631.62,117.314,84.04,131.98587,170.3118,108.62807,10.854751,659.46,96.153625,71.636803,538.40118,562.13239,488.2694871,513.7630875,468.7929846
10/1/2022,96.7195,95.5686,127.4828,638.31,117.842,87.37,143.16241,185.2843,112.67503,10.923103,704.61,96.00647,74.141647,541.66595,597.92773,496.397972,522.1891402,472.4507835
11/1/2022,96.8988,96.1284,124.8627,632.8,118.104,84.37,116.71629,143.04655,98.68261,10.57875,755.4,95.944916,71.437042,535.79895,639.60577,475.9746118,496.3170102,459.190874
12/1/2022,97.1696,96.6964,122.2476,594.99,118.348,76.61,111.19594,119.13853,109.77222,9.9063644,724.01,95.862289,64.732819,502.74612,611.76361,471.129387,478.0286934,469.8407492
1/1/2023,97.4766,97.1684,119.8133,598.91,119.011,78.16,103.41142,113.00708,93.356415,9.922246,775.31,95.991562,65.674599,503.2392,651.46082,463.8715401,472.7450472,453.6424587
2/1/2023,97.7304,97.5296,120.3366,585.62,119.386,76.85,122.07389,149.96591,102.5573,10.066294,754.72,96.141525,64.371033,490.52652,632.16791,480.4626517,501.0408002,463.0421667
3/1/2023,97.9049,97.7741,120.8071,565.51,119.53,73.34,105.55168,127.01546,86.341125,9.3488493,775.49,96.292206,61.356983,473.11136,648.78271,465.9200691,484.4308811,445.830602
4/1/2023,98.1165,98.0188,119.3744,582.23,119.893,79.44,106.78195,118.49525,92.792641,8.9536104,787.12,96.483238,66.259079,485.62469,656.51874,467.0788905,477.4872875,453.0367337
5/1/2023,98.3053,98.2315,119.7956,544.07,120.02,71.59,107.82906,122.43441,91.924988,8.45438,778.51,96.602745,59.648392,453.3161,648.65021,468.0547195,480.7575458,452.0972897
6/1/2023,98.4894,98.4331,119.5789,542.98,120.221,70.27,111.36509,131.1244,95.296394,8.001008,822.46,96.638695,58.450687,451.65155,684.12341,471.2813903,487.6146491,455.6991972
7/1/2023,98.5784,98.513,118.4119,566.92,120.373,76.05,106.8078,122.75454,91.750916,8.6666241,850,96.508018,63.178619,470.96939,706.13843,467.1030958,481.0186752,451.9077471
8/1/2023,98.4819,98.3912,120.2177,585.08,120.803,81.37,101.85308,119.07635,83.287071,9.4362946,827.06,96.362686,67.357597,484.32571,684.63531,462.3531383,477.9764884,442.2293327
9/1/2023,98.3198,98.1896,121.9827,611.29,121.267,89.48,98.806625,126.61871,68.042595,9.4552879,790.88,96.165359,73.78759,504.08603,652.18073,459.3164657,484.1180287,422.0133906
10/1/2023,98.1988,98.1308,123.7914,587.89,121.299,85.6,196.70425,204.39084,219.03455,9.3091106,767.25,96.040413,70.56942,484.66187,632.52789,528.1701332,532.0034043,538.922948
11/1/2023,98.2521,98.2637,121.5369,563.08,121.218,77.46,153.73654,142.41887,184.92548,9.3257504,838.84,96.007881,63.901402,464.51846,692.00946,503.5240358,495.8772504,521.9952933
12/1/2023,98.4871,98.4667,120.1585,537.7,121.421,71.98,141.38467,136.49973,171.77718,9.3896379,879.34,96.045479,59.281342,442.83939,724.20752,495.1484332,491.6322637,514.6198172
1/1/2024,99.1108,98.5667,120.5769,543.26,,74.03,148.3434,127.06276,199.00359,,886.67,96.101791,,,,499.9529856,484.4681138,529.3322865
2/1/2024,,,,,,,,,,,909.37,96.232597,,,,,,
3/1/2024,,,,,,,,,,,,,,,,,,
4/1/2024,,,,,,,,,,,,,,,,,,
5/1/2024,,,,,,,,,,,,,,,,,,
6/1/2024,,,,,,,,,,,,,,,,,,
